"","tissue_cluster","an1","Antioxidant_fusion","Response_fusion","Generation_fusion","anti_all","resp_all","gener_all","tissue","system","system1","color"
"254","Duodenum_22",-0.115280816473523,1.28244573421822e-07,4.20936456710693e-07,3.04572644210662e-07,-0.205055828109065,-0.0154934417978368,-0.0204194460388439,"Duodenum","Digestion system",2,"#87CEEB"
"255","Duodenum_3",0.433208748398703,9.28826473950135e-07,9.62724838494375e-07,3.21716635755425e-07,0.19445834784119,0.257375125307567,-0.000100402518981684,"Duodenum","Digestion system",2,"#87CEEB"
"256","Duodenum_4",-0.0310014015498371,2.73843362507188e-07,3.95302217005224e-07,3.72015650518281e-07,-0.0610425819778991,-0.0121328149580071,-0.0202025104273945,"Duodenum","Digestion system",2,"#87CEEB"
"257","Duodenum_5",0.287686400800363,8.20111559866318e-07,6.1485156792078e-07,1.17751489388827e-06,0.158249631742991,0.0515343776006877,0.198511550120711,"Duodenum","Digestion system",2,"#87CEEB"
"258","Duodenum_6",-0.0639046485467107,2.84275310618421e-07,4.30351421110702e-07,6.2257136809992e-07,-0.0293828737472789,0.00186056128002693,0.0169572478948936,"Duodenum","Digestion system",2,"#87CEEB"
"259","Duodenum_7",0.310171319141483,8.04404387359402e-07,5.32707913888048e-07,2.93153854129159e-07,0.215719942527346,0.0263647275348561,0.000314085715786873,"Duodenum","Digestion system",2,"#87CEEB"
"260","Duodenum_8",-0.123640224480003,1.81539777001347e-07,5.69852446360791e-07,4.44221857831246e-07,-0.113954730942559,0.00755935367688696,-0.0234619629601992,"Duodenum","Digestion system",2,"#87CEEB"
"261","Duodenum_9",-0.0072885403065543,2.41716909582307e-07,3.41364676293927e-07,3.87019948841076e-07,-0.079723717305359,-0.0602825468446676,-0.0501156388017089,"Duodenum","Digestion system",2,"#87CEEB"
"262","Epididymis_0",-0.012863735067747,3.9326738486109e-07,3.80023741233555e-07,3.89070721327492e-07,0.0403787046106421,-0.0382998960206888,-0.014437882572314,"Epididymis","Reproductive system",8,"#FF007F"
"263","Epididymis_1",-0.0932830486738374,2.63543410866617e-07,3.48224303252344e-07,3.04282245370131e-07,-0.0583778627319268,-0.0476223728350336,-0.0428745064112104,"Epididymis","Reproductive system",8,"#FF007F"
"264","Epididymis_10",0.113518337248994,6.2590650432763e-07,8.06495400527703e-07,3.09003043612358e-07,0.125983044826233,0.0750640598451812,-0.031994676833528,"Epididymis","Reproductive system",8,"#FF007F"
"265","Epididymis_11",-0.0491417345593876,3.01925468184742e-07,3.52218315883352e-07,2.48653719667136e-07,0.0278854747048688,-0.0734732791569593,-0.0380637598836529,"Epididymis","Reproductive system",8,"#FF007F"
"266","Epididymis_12",-0.119496767819985,2.44707322577423e-07,3.58918148754694e-07,4.02979909911428e-07,-0.0884466763253049,-0.0718588116647567,-0.0291845669525257,"Epididymis","Reproductive system",8,"#FF007F"
"267","Epididymis_13",-0.395558129252587,5.96641901532281e-08,2.14436454262965e-07,1.68781552421302e-07,-0.320802537380049,-0.216163667483819,-0.149837837833058,"Epididymis","Reproductive system",8,"#FF007F"
"268","Epididymis_14",0.250229137594431,1.6551448439602e-06,4.86517933984061e-07,3.959950905286e-07,0.3478261321475,0.178664895009908,-0.0531319563483203,"Epididymis","Reproductive system",8,"#FF007F"
"269","Epididymis_15",-0.099336968191837,4.55372264565441e-07,1.13203570414353e-06,2.37166607804542e-06,0.102395242580835,0.0934135652324211,0.286256637402346,"Epididymis","Reproductive system",8,"#FF007F"
"270","Epididymis_2",0.085377976995131,1.3106702476902e-06,3.49519927343653e-07,3.20396936436667e-07,0.195048639653799,0.099666689806913,-0.116356613948269,"Epididymis","Reproductive system",8,"#FF007F"
"271","Epididymis_3",-0.0257951343565948,3.10903375123362e-07,3.62452857724327e-07,4.13068483971458e-07,-0.0161016560477069,-0.0586839974643925,-0.00298510917101774,"Epididymis","Reproductive system",8,"#FF007F"
"272","Epididymis_4",-0.0260921809633964,1.93586743187423e-07,5.39991679424715e-07,9.09767752858697e-07,-0.078209651278693,-0.0219705732897793,0.13698573635434,"Epididymis","Reproductive system",8,"#FF007F"
"273","Epididymis_5",0.11110112123733,1.88922431748344e-06,3.82226992429109e-07,4.47937292179655e-07,0.204629461289466,0.0389823755044656,-0.0833907612827064,"Epididymis","Reproductive system",8,"#FF007F"
"274","Epididymis_6",-0.0398339341046693,3.2316873375779e-07,3.50036992591959e-07,3.77933853649247e-07,-0.0209562636540038,-0.0582068004301458,-0.00717314896009052,"Epididymis","Reproductive system",8,"#FF007F"
"275","Epididymis_7",0.122336252819759,1.2081648825166e-06,5.03882240055554e-07,3.92878508462853e-07,0.144164611146753,0.00630688567021259,-0.0307579999052857,"Epididymis","Reproductive system",8,"#FF007F"
"276","Epididymis_8",0.330281747583419,1.70087211010233e-06,6.25042982179988e-07,4.63178709135383e-07,0.377995459256721,0.180086213010662,-0.0175719187109116,"Epididymis","Reproductive system",8,"#FF007F"
"277","Epididymis_9",-0.0577782324177133,4.57003310519391e-07,3.18347799028786e-07,3.38455784372323e-07,-0.0605764414746187,-0.0511730638893116,-0.083811755337046,"Epididymis","Reproductive system",8,"#FF007F"
"278","Esophage_0",0.40641763592172,2.42530339730161e-06,9.09749068974255e-07,9.54147980679452e-07,0.476376455463088,0.134037967851116,0.0850497383276163,"Esophage","Digestion system",2,"#87CEEB"
"279","Esophage_1",-0.0324213175706107,3.28205199983754e-07,3.81986166715642e-07,2.64309100520305e-07,0.0216086515579942,-0.0500430459098736,-0.0308284736617896,"Esophage","Digestion system",2,"#87CEEB"
"280","Esophage_10",0.178255582824054,9.32136488395341e-07,5.52868654130777e-07,7.05827193015271e-07,0.256304785126881,0.00777189103742804,0.0434416160003491,"Esophage","Digestion system",2,"#87CEEB"
"281","Esophage_11",0.448842093479368,3.05186237626457e-06,1.20758151067577e-06,1.26472206936316e-06,0.512933709445653,0.191448852970668,0.12328594151736,"Esophage","Digestion system",2,"#87CEEB"
"282","Esophage_12",-0.0910478206677228,1.82297667893292e-07,3.47232819017535e-07,3.53962919681784e-07,-0.126038262083025,-0.0651406468905964,-0.0320356505786083,"Esophage","Digestion system",2,"#87CEEB"
"283","Esophage_13",-0.0965924195046586,3.11084046011961e-07,6.26537751675949e-07,1.06832969445393e-06,-0.0543762384400807,0.00569085660687959,0.0976970889157973,"Esophage","Digestion system",2,"#87CEEB"
"284","Esophage_14",0.0857797333215884,3.85713465684716e-07,7.18392583941645e-07,2.70822811138961e-07,0.0272372704476541,0.0424790971175517,-0.0424137035921744,"Esophage","Digestion system",2,"#87CEEB"
"285","Esophage_15",-0.0296894689274636,3.50289028462251e-07,5.24669911909954e-07,6.74839197978484e-07,0.027254843349268,-0.00267632048327079,0.0180722766213394,"Esophage","Digestion system",2,"#87CEEB"
"286","Esophage_2",0.170726480835302,7.8712418335342e-07,7.85312523262111e-07,7.30240093255821e-07,0.234286603047354,0.0509682359771226,0.0744575617149593,"Esophage","Digestion system",2,"#87CEEB"
"287","Esophage_3",0.647701420487529,4.82227635797862e-06,1.0574522415216e-06,1.18609837715173e-06,0.563889740887034,0.197905211920444,0.127177777156448,"Esophage","Digestion system",2,"#87CEEB"
"288","Esophage_4",-0.0397715241722619,3.16143571715117e-07,5.46605759075283e-07,2.63135330441994e-07,0.00540458384239756,-0.012048815131302,-0.0159507120711413,"Esophage","Digestion system",2,"#87CEEB"
"289","Esophage_5",0.0436856065301849,4.83218097688681e-07,9.55539813833955e-07,3.08190265723645e-07,0.0830465731973012,0.0779842253903915,-0.0279955142907338,"Esophage","Digestion system",2,"#87CEEB"
"290","Esophage_6",0.117973744740991,8.23922501287346e-07,1.22289781601644e-06,3.88729783877674e-07,0.199940726658791,0.119846849358208,0.00822346245772735,"Esophage","Digestion system",2,"#87CEEB"
"291","Esophage_7",-0.198845246695241,1.01558371474707e-07,3.47029872353223e-07,1.81114973340799e-07,-0.212857627793817,-0.118366392086082,-0.0937372932171574,"Esophage","Digestion system",2,"#87CEEB"
"292","Esophage_8",0.338258850376995,1.85912997651415e-06,8.6333068721029e-07,7.35065516476722e-07,0.442208000646681,0.140661007095799,0.0519481966475073,"Esophage","Digestion system",2,"#87CEEB"
"293","Esophage_9",0.37836370113839,2.02133411927661e-06,8.01443964211183e-07,8.61198311677278e-07,0.438262337556092,0.104503175986958,0.0623476907826007,"Esophage","Digestion system",2,"#87CEEB"
"294","Heart_0",-0.28247455644962,3.99391976509123e-08,4.60075794119029e-07,1.25023766626912e-07,-0.379863248309667,-0.0288784228537112,-0.0495010661752129,"Heart","Circulation system",1,"#00008B"
"295","Heart_1",-0.253623087703782,6.55785480201357e-08,1.36995030482785e-06,4.31121371790188e-07,-0.278675421141542,0.119637609274804,0.0679515412965186,"Heart","Circulation system",1,"#00008B"
"296","Heart_10",-0.29530685035658,6.43776754924528e-08,7.10567344963187e-07,1.50476735590135e-07,-0.295011621819804,0.0428902810629224,-0.0768407401008831,"Heart","Circulation system",1,"#00008B"
"297","Heart_11",-0.311269914680745,5.44739662576813e-08,4.21978158841292e-07,8.05591744300179e-07,-0.300270177468026,-0.0246497188342138,0.00422265029155674,"Heart","Circulation system",1,"#00008B"
