"","an1","an2","an3","an4","an5","an6","an7","an8","an9","an10","an11","an12","an13","an14","an15","an16","an17","an18","an19","negative_regulation_of_hydrogen_peroxide_intrinsic_apoptotic_signaling","negative_regulation_of_hydrogen_peroxide_programmed_cell_death","negative_regulation_of_intrinsic_apoptotic_signaling_pathway_response_hydrogen_peroxide","oxidative_stressinduced_premature_senescence","positive_regulation_hydrogen_peroxide_programmed_cell_death","regulation_of_cellular_response_oxidative_stress","regulation_of_removal_superoxide_radicals","cellular_response_to_hydroperoxide","cellular_response_to_lipid_hydroperoxide","cellular_response_to_oxidative_stress","cellular_response_to_reactive_oxygen_species","cellular_response_to_superoxide","cellular_response_to_hydrogen_peroxide","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16"
"Breast_2",-0.0873715089576067,-0.199059514952126,-0.0763775993588287,-0.111684457689846,-0.156790391774262,-0.232361806186492,-0.112362505239942,0.0475827276393354,0.130053268841849,-0.14736249692538,-0.068823680945672,-0.014161878526949,-0.164188881903647,-0.00345165020008977,-0.0639052423704627,0.0475827276393354,-0.100974264662343,-0.0997330640831439,-0.00841902752749771,-0.0729609629473732,-0.245466464954194,0.305748358664355,-0.15551036860392,-0.0403216138238385,-0.125300628218442,-0.167092152184624,-0.167422544491349,-0.249901005920213,-0.0152084747798649,-0.0252345414196597,0.0653200779044923,0.0602186931868109,-0.0462187933606004,-0.0512817053592571,-0.00669459015551298,0.336985198226435,-0.134406700813966,0.0952503289662657,-0.02153779352563,0.0125156264582677,-0.014161878526949,-0.0988603808742124,0.057937738547462,-0.156024993533102,-0.0643915739331819,-0.18921941182323,-0.0512684741137635,-0.029762518871258
"Breast_20",-0.0363728043040816,-0.132618147798715,-0.033251662486488,-0.062207314955778,0.00591710562043417,-0.118793553314751,-0.262777754631064,5.35540069608681,0.180302595568805,0.131497948757418,-0.0515615733963752,-0.0443074244820546,-0.111221781334727,0.156717528910743,0.221620063967108,5.35540069608681,-0.00494775762975502,-0.0641231169173221,0.0695397044504293,-0.108793958770232,-0.116930228041896,0.125084206004876,-0.0576380233210678,0.0931919643360326,0.0377714545405711,0.206876106437757,0.228070983473189,0.950695555618672,0.0117147825820663,0.011036932397465,-0.0729671287076219,0.034768496138997,0.0595097512910463,0.0662391272593951,0.0154672277983685,0.0620198179734008,0.113744878612749,0.274934000459188,0.140888689349702,-0.114461524488684,-0.0443074244820546,-0.118846144549712,-0.0156208581213455,-0.0249758922825554,0.12898612620869,-0.139164800579651,0.0475923722919688,0.0702549584965762
"Breast_21",-0.0578623313600484,-0.163951093849244,-0.0957212163087932,-0.0610534951430619,-0.145874039138043,-0.25738401385032,-0.122228607217328,0.0367897149230832,0.026310703984485,-0.134907536267089,0.0810920410052036,0.0605801786413047,-0.213181553000837,-0.0523877209981,0.0517605134438177,0.0367897149230832,0.0277005044009815,0.0295215210499161,-0.0420976451658634,0.110889702749431,-0.174627807040545,0.227757847472431,-0.132380068777694,0.208830220890585,-0.0509706541852246,-0.120759941494343,-0.169080621578723,-0.192942071472571,0.0305212029135283,-0.028049301407115,0.490061982598491,0.0559765771409632,-0.0217549729155686,0.046322023928971,-0.0221617434714599,0.425852056482615,-0.154675088265799,0.075379845179421,-0.0411230167000726,0.000198156684267357,0.0605801786413047,-0.10507130572302,0.0747609847466671,-0.15932188040092,-0.0447931494192504,-0.256918943641558,-0.0240016227306111,0.000299763865278546
"Breast_22",-0.0952061428242067,-0.185024263233761,-0.104409730798151,-0.0625134063640889,-0.144492020732822,-0.283846622194257,-0.0776296446637407,0.0872110428061396,0.112102324473687,-0.153565384827437,-0.0808228351668125,-0.0389078463006593,-0.198435519212701,-0.0649922398200175,-0.0917161635213895,0.0872110428061395,-0.105732337097529,-0.119460509838818,-0.00237271836150009,-0.0463969807425353,-0.150837429573855,0.212916044967837,-0.121173887284255,-0.0310932671343873,-0.0884434033286036,-0.0525644718261677,-0.15518122276494,-0.241437649648549,-0.0516670872364094,-0.0371578558477824,0.0589089584838858,-0.015410422564983,-0.0198954267708699,-0.0815446923859103,0.0266080704478838,0.28526456301635,-0.14718068961607,0.0831426638133,-0.0584099346634638,0.0154684015618837,-0.0389078463006593,-0.0110989205028107,0.0101968525023768,-0.209680807778845,-0.0369152683287225,-0.124029599342308,-0.0226111563167366,-0.0298132313262473
"Breast_23",-0.0360929149956132,-0.070377907707541,0.00753294857278654,-0.0246089706779889,-0.0882210142439044,-0.186921031012663,-0.0353330803432256,0.0021953900621313,-0.157591495138167,-0.117562895531587,-0.015838112188246,0.164894519855264,-0.205331036044639,0.0338919595758626,0.0267438319164849,0.0021953900621313,-0.0334219670082295,-0.0520686148051665,-0.036691170333064,0.0116595090078848,-0.20577836584855,0.415012989491917,-0.147147340511137,-0.0600792568136789,-0.0476792276117073,0.14057687563197,-0.0149542732767614,-0.227499952496861,0.0329500985240552,-0.0114440953717062,0.0231313857730905,0.0602187214647658,0.136339439142858,0.0238962067656059,-0.00672275483088555,0.10248327017311,-0.0734346933007119,0.0966680152462563,0.0736347798852616,0.0882029571976024,0.164894519855264,-0.0503568377148463,0.059787439018768,-0.124667436031908,0.0607986855885501,-0.176009629623432,-0.00985256862298039,0.0495715267454313
"Breast_24",0.157249804162551,-0.0980109497912644,-0.0458715100038606,-0.0259545771211876,-0.0395307474048051,-0.193971757384085,0.052651404086343,0.155137394037836,-0.0746774652017399,0.122149550013716,0.553368057831581,0.623386556876947,-0.0793062728514786,-0.009102827989902,-0.0371988876179643,0.155137394037836,0.544510063817237,0.559023347199805,-0.00677910744132727,0.1277518263312,-0.144490842547253,0.165200901421654,-0.0904569215081532,-0.176280039391694,-0.0773097498786292,-0.172599336685374,-0.0933862303550862,-0.225128386384001,0.0271549991457868,-0.0129926999871422,-0.00188532468933987,-0.0676241226866921,0.00306836853847936,0.123601949663934,0.00391413782575174,-0.174308246397257,-0.0310317066180314,0.0653583581004394,-0.00447838800531398,-0.0254689517452026,0.623386556876947,-0.0941211119295885,0.0320252633068948,-0.0230424899515846,0.0323714616512732,0.510466476820271,0.0179199121506275,-0.029745893703688
"Breast_25",0.00866443037736083,0.888378401470393,0.272852624275234,-0.120511292658906,0.42815222597217,-0.218224778945803,0.0942620547064875,-0.00339916905270872,-0.254166263869294,0.510386642752301,0.195818729913556,-0.353880882841,0.559820533560141,0.0034333403379768,0.2119241601362,-0.00339916905270873,0.101592812726351,0.103729739042977,-0.0489702683008708,-0.0669137247431502,-0.175836072465458,-0.0551109219403432,-0.1070301405746,-0.0708112827594611,-0.189092238988529,0.159908864828406,-0.116041323438595,0.0116994505554265,-0.0226002560705209,0.0495961138403202,-0.300574692469419,0.135393539171923,0.0255133009830626,0.206062664143927,-0.186877799004265,-0.113069128990004,0.132200977745856,-0.0994640309063145,0.144739270107399,-0.116181354087718,-0.353880882841,-0.213106021678753,-0.0135870017370665,-0.0846146712998066,-0.016037976013341,-0.219117592150475,-0.00684472506055025,-0.0524848224357522
"Breast_3",0.0116236247849302,0.333340118888281,0.059102237356803,-0.142666945320537,0.262553187813083,-0.219524289030658,0.0574297698598634,0.0113258863736742,-0.328421973067518,0.361212123906812,0.210865362215107,-0.153397935256564,0.0163623148705336,-0.0272818254139857,0.137257436239323,0.0113258863736742,0.103960005146146,0.110970615201102,-0.135188182699944,0.143626074431776,-0.131381360307398,0.0407101150137714,-0.101700238332297,-0.111594098986565,-0.139194513670693,0.256359077001566,-0.0722262701217023,-0.0949249432645601,-0.0245197769547501,0.0818810357948677,-0.25889134327076,0.0427431650906567,-0.00762403906123009,0.0315156747129586,-0.0358894863098097,-0.168566983865863,0.0292648628049051,-0.104626196067807,0.0320822933935283,-0.12242477094852,-0.153397935256564,-0.194951541204664,0.0490670727708192,-0.0410289079754706,-0.0691861416874228,-0.244295594448582,-0.0363795599593548,-0.0798511950577007
"Breast_4",-0.106908342737734,-0.0755230326866209,-0.0638216436720097,-0.0497539067429006,-0.0946569775569267,-0.131425305021994,-0.0148555301726087,-0.0752503598816419,0.0809110073796635,-0.0332689228175909,-0.10527275641931,-0.221838741087277,0.0358168682911559,-0.0497784230986394,-0.00364651272747366,-0.0752503598816419,-0.0960848791996851,-0.0784358303803278,0.110884182364077,-0.156353322799088,0.342461942501849,-0.112230634908054,-0.179908917712573,0.0751451110410379,0.084215568323865,0.329189405944711,0.171637745183849,-0.314483237340364,-0.0143791299232143,0.00551310178810624,-0.0602708952252056,0.0494514055410063,-0.0721647108216668,-0.0592714135888969,-0.0112139562006497,0.107145823393546,-0.0845631376362269,0.0267172734019349,0.0717216123474343,-0.0715843178219712,-0.221838741087277,-0.0981857060263579,0.0120979136488773,-0.0453949972904925,-0.0590813893620117,-0.528607141961779,-0.0128921145774297,-0.0643998699920287
"Breast_5",0.114548498710227,-0.131334831865852,-0.00845567200935636,-0.108130411031,-0.100651879505487,0.066555546560091,0.0690725892008628,0.170757673923887,-0.033019699848553,-0.0488929024844529,-0.387320103150089,1.11051664248569,-0.267645041254427,0.217243095268639,0.160472582165391,0.170757673923887,-0.131997967112647,-0.107933826161542,-0.0830506104790639,-0.236781712830356,-0.0141599889979348,-0.162973393584878,-0.060248754588845,-0.0502003184390932,-0.0819036260550603,-0.113309775143381,-0.0488038474722126,-0.26689515698934,-0.0457838244954867,-0.0348525709091498,-0.227197632301798,-0.0121132105505815,0.393046886087734,0.0527078684894964,0.0463637439003346,-0.0418356240633162,0.29586354571285,0.239565776905056,0.245374946726329,0.194480314055884,1.11051664248569,0.5518356233155,0.0617467580431931,-0.235826463936577,0.246929884293458,0.694450663193751,0.205648200573123,0.0209360310664849
"Breast_6",0.0717165246822144,0.261547486754599,0.0107731502299001,-0.136609087972218,0.300914544448299,-0.213367076630425,0.123312038319764,-0.0543864717103508,0.0556864448883746,0.498704195438081,0.304698387496219,-0.320230343395489,0.62064713876352,0.0483606872823747,0.335272359632533,-0.0543864717103508,0.192434544857455,0.225266953492401,-0.038980258708739,-0.0520260206292175,-0.162922587594397,-0.00406956903072997,-0.0945881310098459,-0.115127433278949,-0.209244627763399,0.143214445020272,-0.122856463380193,-0.282484658570855,0.0268448678898489,-0.0130647548149148,-0.333830556684557,0.159140961119405,0.102312285514813,0.286961178617773,-0.0238785113650268,-0.098256804914088,0.36565905047491,-0.132765427465936,0.112324748292454,-0.143317107390209,-0.320230343395489,-0.197376689190441,-0.0267606388210504,-0.0447997153242991,-0.00583260729892489,-0.24448903212658,0.0191154716435738,-0.0404939960247561
"Breast_7",-0.06028739282282,-0.12042275764611,0.0193895376965768,-0.0780674732581229,-0.119944485953614,-0.257789193567662,-0.0762007906953777,-0.00374351007126178,-0.0272289196142812,-0.121658877686514,-0.0157391166276155,0.00996362050348474,-0.136365507235296,-0.0177675644016241,-0.0468270671095775,-0.00374351007126179,-0.0852772602665108,-0.0785333786589777,-0.0294242756371405,2.38362540891215e-05,-0.203480761747099,0.307362667896848,-0.136833653679342,-0.0731548231883086,-0.123721864152241,-0.0542589909201616,-0.128193081896709,-0.187324593801949,0.00808617353082948,-0.0297123739319197,0.124350117471464,0.0395747346612801,0.0613114255875099,-0.00256314151313657,0.00610676330931491,0.249247077261368,-0.114863673666479,0.0318018706820996,-0.0121744184739225,0.0402905911692943,0.00996362050348472,-0.0671974367643453,0.0207306694540817,-0.105956515126733,-0.0544624048574458,-0.0748956364831191,-0.054249841987111,-0.0330407724725679
"Breast_8",0.0479613009848472,0.0434398514405922,0.0566157884370089,-0.0809176293241477,0.0685566962111832,-0.181007186883111,-0.0657037265938529,-0.0182980609330823,-0.174555294178413,0.167150372829819,0.147730035375698,-0.0294542624993823,0.720497566152649,-0.135467815006973,0.223937316302347,-0.0182980609330823,0.17069135496632,0.144286608260069,0.084112415947998,0.108085465293156,-0.169660599752034,-0.179669144817144,-0.235374406133801,0.0267297740664578,-0.0556150966252052,0.0404443470865939,-0.0961595819954947,-0.303305113701931,0.041454801830844,-0.00487819912475556,0.0235576914770203,-0.00568031606857608,0.00877349499421306,0.0398380166282045,-0.0876386485413627,-0.162908103539262,-0.0371611267603703,-0.0650045169729208,0.0597367681427303,-0.056700509642195,-0.0294542624993823,-0.145616414861727,0.00908404168875046,0.0897580341662527,-0.14908040330665,-0.449156275401676,-0.00691806883243087,0.0734360955193812
"Breast_9",-0.0945575437328974,-0.08125268341748,-0.0712281633904532,0.00152550536424073,-0.103948815462157,-0.176627136572435,0.0654252029194621,0.076673925466587,-0.019204376334192,-0.0833008792146345,-0.133514138677884,0.164905696631182,-0.0043612193540283,-0.00886751276307506,-0.137824984707999,0.076673925466587,-0.123213194336381,-0.130098107895363,0.00715203281581208,0.0433893249040577,-0.155082320422881,0.275950776845955,-0.0304406546404437,-0.135364436872267,-0.0154416771763121,-0.11990263630009,0.0290082171657634,-0.300830222726351,0.0153622775491396,0.0163040703023678,0.151169011203451,0.025026814044814,0.047163698609587,-0.0639134709261429,-0.00626764000138026,-0.10281823461429,-0.0293959758719809,0.0669499911098288,-0.0225652038890675,0.194794074718441,0.164905696631182,-0.108777258911001,0.0390427309564707,-0.0826546442309266,0.0539629687607372,0.233323614722174,0.0885247904765767,-0.0251404649118268
"Bulbarconjunctiva_0",0.055508008002232,0.378382485658413,-0.00271583345905232,-0.129480087444292,0.129706885233479,-0.170782638812932,0.110485638699464,0.0854870718731296,-0.263103210871179,0.239232786929386,-0.124573756021157,-0.212567054165235,0.183161060856647,0.00545993933337369,-0.0433597217452848,0.0854870718731296,-0.157072957652789,-0.187695454332318,-0.12292405288352,0.161880568046514,-0.00827243900429883,-0.105863924753127,0.593718658700724,-0.11688799012512,-0.0893233305856814,0.147253390305383,-0.0850794870355442,-0.303426467275769,-0.0325806120030368,0.0289054852675709,-0.018795485722339,0.0348814188203752,-0.12680429379276,-0.0727795711888373,0.0107954443542062,-0.121508574844037,0.00758485550276203,-0.0883968074654411,0.000173516614855234,-0.0773971604002139,-0.212567054165235,-0.0919751272795775,-0.069528308295762,-0.0707116797767604,-0.0411056865577384,-0.125093907363392,-0.0465628451942249,-0.0846961091241626
"Bulbarconjunctiva_1",0.0400589486333097,0.207137457354211,-0.00253708588745069,-0.146187795563045,0.132532692770884,-0.177389440649671,0.114676421098498,0.0559727364187301,-0.227112043950249,0.232923184408916,-0.127706358525595,-0.233219631190978,0.288320780528557,0.0335917618715075,-0.0540036953937686,0.0559727364187301,-0.170678091624816,-0.199898250908101,-0.117110322363459,0.202836119978263,-0.100851388644378,-0.00845406477299466,0.423197417806181,-0.105279916797365,-0.0893956506442324,0.100571065388197,-0.100107256876516,-0.29771995102156,-0.0279029238693445,0.0641958513776415,-0.0638216818710873,0.0847559544876213,-0.125651722669196,-0.0728855478978449,0.00726380692405222,-0.114676753953041,0.00696364611107537,-0.102409757875078,0.0643820500278921,-0.102695849727661,-0.233219631190978,-0.069725653228702,-0.0294414625034453,-0.0386796378786093,0.00708786620208626,-0.14085485574265,-0.0700720049755112,-0.104792270502862
"Bulbarconjunctiva_10",0.28688926656321,-0.160038374636648,-0.0222371794579738,-0.132945011230214,0.292672224277842,0.362704073216683,0.00883145152314757,-0.0395158801265117,0.0400013504433088,0.104287911826225,0.422830147846833,0.262657752027054,0.15122168049347,-0.152698367446415,-0.0402487479843734,-0.0395158801265117,0.295217205058116,0.354919562141455,-0.031262218064537,0.132588060183226,-0.132172203877504,-0.0442610671061977,-0.00496097489390642,0.0471249638469036,-0.127368801988386,0.06388567218325,-0.123066816661925,0.770657393412175,0.0276900377624518,-0.035277830696272,0.44341456187737,0.0399408372481841,-0.0208511456061833,0.280239349372723,-0.0941977722942975,-0.182964296495638,0.248221652535493,-0.150160195539155,0.154711762749321,0.0325055842683309,0.262657752027054,-0.170384818940917,0.00849648484907711,0.0417716652093992,-0.0929732908448859,-0.132841153827148,-0.0447296411257471,-0.0780230038025791
"Bulbarconjunctiva_11",0.114458883964734,-0.0946476056577652,0.0476323790592682,-0.156048995616601,0.283775663830756,-0.0951173423675888,-0.0082852124834676,-0.0310456794867555,-0.188574574499791,0.185019325241924,0.468598870053269,0.126957402070447,0.834421213415144,-0.112989409073994,0.118606140634988,-0.0310456794867555,0.351827562225441,0.361027765446929,-0.0271038766319021,0.694227042738177,-0.139377497945717,0.336378218593995,-0.0793774885258223,-0.261344553870553,-0.0679803697454078,-0.0310856831076642,-0.163641317413757,0.432395345640146,0.117365215237258,0.00511191126772333,0.121153353924845,0.0150560943431408,0.025282860753511,0.194139305838378,-0.0793556192092622,-0.134878316438139,0.0938567432075059,0.00766943895115942,-0.0476079922620727,-0.0076725896966443,0.126957402070447,-0.140062679274376,0.0152276136608972,0.165954121253172,0.238473948373328,-0.204381518522497,-0.00610844367900664,-0.0352500767050647
"Bulbarconjunctiva_12",-0.111766780377599,-0.198464209046625,-0.130495626368863,-0.20678909937277,-0.166803955460907,-0.0644665949950122,0.203339271019751,0.712121708335222,-0.316651392149376,-0.245761623892277,-0.594005329028311,-0.567999052461012,-0.631326912927952,-0.0887018216012209,-0.361634031772484,0.712121708335222,-0.527936493017273,-0.566180669084149,-0.124046518667717,-0.377414957866831,0.0233065587755723,-0.386745899564839,0.12084375930321,-0.141627355146043,-0.0799840498191015,-0.26668903324192,0.110516395048728,-0.239489409684416,-0.19997282420942,-0.188867523368645,-0.41186756947896,-0.178378125276251,-0.243310076746416,-0.271535931441062,-0.0858764021293615,-0.142160389860176,-0.0134978632266126,-0.0274096328949844,-0.238860416831251,-0.151779687045964,-0.567999052461012,-0.128928082137477,-0.137081665111006,-0.316757424759512,0.0902029630554323,-0.0455763505934956,0.099655281939919,-0.113625932284517
"Bulbarconjunctiva_13",-0.0933336835666445,-0.18932718109458,-0.0144730941996729,-0.0675610066615255,-0.077028518062337,-0.218119498011959,0.15830554742883,0.0394425362052263,-0.366269989363394,-0.107728420166805,-0.256255701280772,-0.301405087977416,0.0779901050221152,-0.00552937732800943,-0.176163212451508,0.0394425362052263,-0.271393644893564,-0.286632851558645,-0.113636064264102,0.0730864472293757,0.0156732513513154,0.162158115720161,0.0198061196496647,-0.134370874877152,-0.070643877069226,0.000428881137545814,-0.00627996933428714,-0.174776600892415,-0.0316125217881736,-0.0631960057382504,0.39787408333009,0.0341175324431182,0.0864827298306522,-0.0562205027614903,0.016688968247782,-0.102264918361489,0.0430786100556069,-0.00668925973477541,0.0184643503351275,0.0269420451123456,-0.301405087977416,-0.0617746466436888,-0.0398595875871915,-0.0446063596741332,0.0986677897931852,-0.0461596146572001,0.0909480239533287,-0.0361109761162339
"Bulbarconjunctiva_14",-0.0966621920426024,-0.13595390716339,-0.0150050877871221,0.0250615042702987,-0.0572994259471047,-0.209210368333369,0.162540474414738,0.0420529640242233,-0.15398737234133,-0.105067960249593,-0.228253647691368,-0.262549012001434,-0.0943197935569114,-0.0168230210907437,-0.2332055995031,0.0420529640242233,-0.250413219980546,-0.307363548408315,-0.0677632777313999,0.279462678510383,-0.028969269911747,-0.0886188089610732,-0.0418608629405173,-0.211559108856702,-0.131012942962605,-0.124904064816535,-0.117755955533187,0.109109877437441,-0.0542488391153851,-0.00928511471523138,0.0972576896722529,0.0487350812651075,-0.157605604590291,-0.0353753406494736,-0.0114633632802269,-0.238991925858115,-0.00781133657900344,-0.1194774007005,0.0274516356192225,-0.130057724145359,-0.262549012001434,-0.150465324978625,-0.0591076718469111,-0.0831096160048654,-0.0347358910239557,-0.113554448110698,-0.102234507889771,-0.17489991285371
"Bulbarconjunctiva_2",-0.0593521542594572,-0.114570421434736,-0.034105327924201,-0.0939813711199627,0.0257391362185276,-0.15633924259807,0.071845692672758,0.00530914486238737,-0.291851555918029,0.0147605862985984,-0.203700691664475,-0.28132113042648,0.533514369084773,-0.0710192515788917,-0.183697818376578,0.00530914486238735,-0.215413787119848,-0.224965602153723,-0.05412084525625,-0.0241712788320993,-0.0948958681359379,-0.128704716885324,-0.0664938143074905,-0.0791548916425594,-0.092214913848119,-0.0257696924160519,-0.112838361242266,-0.341255573521477,-0.0550641823306987,0.00103660788979843,0.0939014884236168,-0.0116899332897218,-0.106890849258298,-0.0949683417089693,-0.0188139189537256,-0.215044944071365,-0.00952237403173133,-0.117453107541578,0.000655794586557692,-0.0608890373126589,-0.28132113042648,-0.119528268438673,-0.0528826644126688,-0.0822598398333014,-0.0507744323588329,-0.280557306263811,-0.0429965664958236,-0.0879736710682665
"Bulbarconjunctiva_3",-0.0305966425218381,-0.160898824712773,-0.0237596697855531,-0.0665106961258374,-0.102814285777083,-0.170175731956443,0.0973107958328182,0.0639997049197533,-0.194907500516571,-0.112462281363207,-0.157325217356031,-0.129442196201639,-0.24669440572222,0.0139853000008943,-0.199891138664356,0.0639997049197533,-0.227713167627707,-0.218278885954015,-0.0762755047915391,0.0302190744169166,-0.0913695236401516,0.0780293096169138,-0.0098614822241026,-0.10225382759274,-0.132001177823661,-0.132285998665195,-0.111364065070324,-0.268593126907463,-0.0603821121143206,-0.0709995952104686,0.159670843256934,0.0061713252853396,-0.0901394905450935,-0.0687144361126092,0.00902085173812937,0.0401430262377492,-0.0193444263411111,-0.0611246609422584,-0.0455249117312982,-0.0760560296905066,-0.129442196201639,-0.11735356300086,-0.0913163699273089,-0.0876653815608193,-0.038476391980585,-0.0960780873766221,-0.0512105915853093,-0.0941850927194036
"Bulbarconjunctiva_4",-0.0266840864082433,-0.149665125795591,-0.0292759320041205,-0.0763718098327229,-0.100781144074859,-0.179315267680083,0.0877554733177953,0.0376693478175148,-0.223828005751308,-0.130635430690126,-0.175109001144299,-0.173566172505706,-0.281556382941923,0.0147201490956334,-0.217872274164949,0.0376693478175148,-0.20837804018373,-0.211756305742624,-0.0799438072741252,0.123140525028159,-0.0882761620427914,0.144598055719695,-0.0118600591156462,-0.137823352954341,-0.119811209147887,-0.0745960118719446,-0.100594335437662,-0.179477296862062,-0.0326090223519392,-0.0745031596610924,0.398165159632606,0.00507829168939883,-0.0878959995121807,-0.0508952267095209,-0.0164235904071272,-0.0439823077308657,-0.0181834848155552,-0.0556541069098383,-0.0391127944756231,-0.0645392489012017,-0.173566172505706,-0.121814171852129,-0.0822336701172423,-0.0817640136136278,-0.065925800506745,-0.094392291880274,-0.0527873701265124,-0.098282469277515
"Bulbarconjunctiva_5",0.0644328416057601,-0.116193134471739,-0.00870377499366582,-0.0706219441943354,-0.0693447729776176,-0.154424939156967,0.147871948064074,0.0871369747935824,0.164972458222614,-0.0435376327830695,-0.028089768033994,0.0869329972433827,-0.220126726540984,0.0471666788473975,-0.198730132192593,0.0871369747935824,-0.0163654317225561,-0.0217897191946355,-0.026051082324413,-0.0821874661556308,-0.0539519042918422,0.258428836998442,0.0311681029438619,-0.172722139561617,-0.109207078718984,-0.0984950608052156,-0.0714927416738916,-0.279589469236553,-0.0492185247844602,-0.0241494217915578,-0.0558085374052781,-0.0850608571018607,-0.0713612099960265,-0.0761068004311374,0.0336583310762845,-0.22257770945165,0.0192112273174678,-0.0320755229350782,-0.018724133855434,-0.0596328642840101,0.0869329972433827,-0.116108707000703,-0.0891160450332045,-0.134317778211707,0.0159552078910971,0.325957938744443,-0.00333590614614542,-0.113705900650421
"Bulbarconjunctiva_6",0.219701435451556,-0.100855553756586,-0.0371919048843986,-0.0519323147578714,0.294436011409906,0.668699640085371,0.0740317251888084,0.0374501127087817,-0.18292666854555,0.0644808815915958,0.159948550637098,0.11953852121957,0.367027029456094,0.00277551611616944,-0.0487125882181493,0.0374501127087817,0.0449721309259865,0.0829602319064431,-0.0772688273381431,0.119063888823732,-0.111923398452315,-0.139380318184013,0.0984829142751931,0.0334757971067473,-0.12788533093903,-0.035574389319968,-0.138011087509563,0.263869301701993,-0.0190026507987274,-0.0198207376853927,-0.0898112391407913,-0.00886095353986123,-0.05285107380811,0.0977129398537063,0.0055543970036199,-0.215655124978446,0.181939460246511,-0.112965610016644,0.0253660864346216,0.00332365429249311,0.11953852121957,-0.145135762981161,-0.0236647329119921,-0.0180566356212376,-0.0667574782544075,-0.0819646622979474,-0.0433491306030242,-0.107724837897274
"Bulbarconjunctiva_7",0.664854198031965,-0.17723086489856,-0.0639948426725194,-0.112309189751938,0.703402458683088,1.2047478509634,-0.0325753814130476,0.0514315494548934,0.56458292651998,0.171720987428303,0.627276025576208,0.215397643864673,0.479259638895277,0.0650774000537187,-0.0556242599658013,0.0514315494548934,0.386420623699427,0.40125767456291,0.0736746654828817,0.310748900957843,-0.145499352219216,-0.123727176376566,-0.0787491302335105,0.0903554559230934,-0.0746207766001666,0.0792295620532591,-0.149986768193847,2.12660861682067,0.051328110058022,-0.0435148326848075,-0.179418646941112,0.0635526780149565,0.123499881835126,0.812058228364416,-0.031640642244969,-0.198652817533426,0.990775474646724,-0.0998906466220372,0.42267748077324,0.153839689280456,0.215397643864673,-0.186191373534196,0.00876504831095518,0.175020115963648,-0.0396628474750313,-0.101065645540011,-0.05369924587837,-0.14215143185504
"Bulbarconjunctiva_8",-0.0108723714739324,-0.0215953896632716,-0.0488539112965036,-0.0774241262051506,-0.00359412317849464,-0.163696658468867,0.0518872855950963,0.0171281645757447,-0.228889441452318,0.0923765714098933,-0.110722191383126,-0.175190320515451,0.128526569517936,-0.102876512660844,-0.177585575134102,0.0171281645757447,-0.131744836019246,-0.128725652632589,-0.0492298697676326,-0.0926626855835296,-0.0411260396542371,-0.171790115169499,-0.0800911587218799,-0.0603502231135289,-0.150067854317947,-0.0143976844067841,-0.103019309570007,-0.379889951025521,-0.0467211973177203,0.00820070976175015,0.0985165706340474,0.082270419047301,-0.120598880556971,-0.0720684791477044,-0.0312505724606968,-0.135990176937457,-0.0297640536737683,-0.114804690443615,0.0501927887242992,-0.0284679022359075,-0.175190320515451,-0.117851929085327,-0.00855043061817368,-0.11709656456458,-0.0915231716052808,-0.339722178007349,0.115437791229758,-0.150295978768123
"Bulbarconjunctiva_9",0.493037409311139,-0.0297780722912992,0.00445540031888679,-0.124293961254042,0.200583638218088,3.3968818103222,0.0413355899519854,5.23507332908914,0.839674181370773,0.247385541695154,0.063435305914731,-0.324024367219862,0.182822239553779,0.0662773207497483,-0.194600259992163,5.23507332908914,0.0228509734817782,-0.0728736775099823,0.154034108476032,0.0484446961984076,-0.0896139178184016,-0.21477523010127,-0.0665889752995981,-0.135859318561895,-0.221994512754438,-0.0963518394289282,-0.131476080726914,2.35700643681584,0.00901330919560941,-0.180813661768393,-0.358810148603695,0.0662804677573967,0.107085091806228,0.080784889430391,0.0298327351440718,-0.164189927258687,0.325645214087191,-0.143179951693468,0.0340870858785637,0.113560745318708,-0.324024367219862,-0.207703618925326,0.0802282784686562,0.00484859269925531,0.0372439541460613,-0.0822985950515859,-0.16808810684106,-0.250467865586382
"Cecum_0",-0.0922983763843372,-0.128639088167637,-0.0512771776418544,-0.0640038088263172,-0.0777632325419125,-0.186363826240913,-0.106487324247392,-0.0139418013137915,0.083476561732161,-0.124707922532419,-0.0456250747424884,0.0690032542624779,0.0198392408252424,-0.0590808761049998,-0.141882639817358,-0.0139418013137915,-0.0763707033187046,-0.0674990099741246,-0.0176843429091757,0.0110955373762193,-0.241060828666955,0.328617868113523,-0.161196741182469,0.0509498960558847,-0.0579625613840556,-0.178762721710292,-0.178084342953778,-0.199235045267169,-0.00896232550917969,0.0137092968556695,0.22177956961705,0.019000002458132,-0.0877438453208427,-0.0334213545449077,-0.0252804825896095,0.351359706692765,-0.120033015281769,0.0759355410990627,-0.077563306708902,-0.0112531901394787,0.0690032542624779,-0.0806822011271757,0.0218508992034156,-0.0398116408084798,-0.0346734080859374,-0.154269568528868,-0.0478461086441582,-0.0455588363400583
