"","an1","an2","an3","an4","an5","an6","an7","an8","an9","an10","an11","an12","an13","an14","an15","an16","an17","an18","an19"
"Cecum_16",0.142092478940988,0.852615323005666,1.00897924466775,0.206429021692292,0.333957214077238,-0.062887613223579,-0.113520386467207,-0.173560128399742,-0.0515951141196328,0.518781845213001,0.391305389971013,0.293064727733681,0.857815287810185,0.0227982038406074,0.0270229080016135,-0.173560128399742,0.439145899916098,0.387748791538656,0.27389934404617
"Cecum_17",0.186867860282147,0.419446920202509,0.770392737172131,0.288715330043029,0.277560994613649,-0.046500017341675,-0.00944112070399402,-0.118505931825585,-0.202733976597283,0.436138006865597,0.490045857941719,0.0904831394934187,0.861930941611804,-0.144519163088964,0.3482354094531,-0.118505931825585,0.453323513335122,0.441542525044111,0.0881475412573065
"Cecum_18",0.103642489794377,-0.11571626129323,-0.0372916801385508,-0.0877631590182229,-0.00338263636448382,0.165169038643014,0.01807922528952,0.0183770299987428,-0.0206104128773161,-0.0359893421341963,0.0608585915924875,-0.00019403325624951,-0.163832252215606,0.205333576996149,-0.089741517701352,0.0183770299987428,-0.00182902471962151,0.0317949010385993,-0.0241095170500687
"Cecum_19",0.0437176829983671,-0.0567531448157112,-0.0314489826377721,0.0967826663178359,-0.00367025588915379,-0.142300804855661,-0.0636487079425986,-0.0631953526842546,0.109539139372164,-0.0183717886219394,0.310292781134139,0.447508335481857,-0.10776491627874,-0.0647481037915384,-0.00464833889298199,-0.0631953526842546,0.222578260843216,0.244857665011193,0.0278363612469902
"Cecum_2",-0.0763591039696821,-0.17969179393351,-0.0752833823584665,-0.0809495844441083,-0.0886257221934175,-0.21201737435714,-0.109057526508801,-0.00461244417189834,0.109273416219841,-0.105409985402493,-0.0191596971218045,0.108309775132427,0.0309158196140897,-0.0361336883353071,-0.146830242834324,-0.00461244417189835,-0.0323650440861756,-0.0208412231450938,-0.00542140468497106
"Cecum_20",0.330573975050618,-0.162800226113834,-0.181853071889219,0.371365368705213,-0.0619277478916327,0.114474770629892,-0.00763559157179784,-0.00481713744194561,0.31099406403598,0.280701684236514,1.27108216932417,1.26302203605916,0.237779333974221,-0.166351254922245,-0.0227340535330051,-0.00481713744194561,1.34624873452986,1.40657450568236,0.10628635941455
"Cecum_21",0.395304686064944,-0.0887488572840994,-0.0668074650506617,0.264438888635655,-0.00214373584528724,-0.0781336836812889,0.0638109499058254,0.0328951494968272,-0.00302628518743636,0.306203359671158,1.31320950001522,0.948973506900873,0.162463179050561,-0.0370330336114444,-0.041007485990727,0.0328951494968272,1.37637398754156,1.39526546152835,0.0260599580345883
"Cecum_3",-0.157820846289992,-0.140531319390372,-0.0504260913579873,-0.0886045972262185,-0.145484142854986,-0.120762254490635,-0.0449660651820842,0.0140807998662925,0.214904106932032,-0.190513868373874,-0.261502464624665,-0.247859091705126,-0.307616440236023,-0.0244479023189542,-0.231219320868565,0.0140807998662925,-0.274659256996429,-0.27839525299462,-0.0128538321613359
"Cecum_4",-0.0995785357434723,-0.0174017040261658,-0.100304784278045,-0.0347068973119792,-0.0939067220865338,-0.160892306549549,-0.098555469933094,-0.00932968113797478,0.073874109459205,-0.0911487595224116,-0.0218711771500083,0.0938939838860646,0.0531478483559524,-0.0945118346225815,-0.170624986062113,-0.00932968113797478,0.00381695903619438,0.00418304217582136,-0.0582615741855107
"Cecum_5",-0.0661601352805043,-0.0918525201811996,-0.0506583521919287,-0.0681510358550381,0.0158591640991948,-0.193806426774227,-0.116247204869007,-0.0270075810910037,0.151924343773487,-0.0827576155135365,0.156618955086122,0.140329917748325,0.219852557472773,-0.0524278403193369,-0.120678036327952,-0.0270075810910037,0.0137096768034243,0.00988496076063145,0.0342770697571879
"Cecum_6",0.0423399881590868,-0.0701875321247371,-0.0535157172840208,0.0145903399217941,-0.0786294469541838,-0.0705132777437144,0.0608154989822582,0.0340159609518287,0.0230505316716779,-0.00390744598528944,0.245752732907238,0.262954346310839,-0.305411876982158,0.00773265349184621,-0.165240253120372,0.0340159609518287,0.231577871184375,0.223772961787058,-0.025076848756299
"Cecum_7",0.298222117984342,-0.141090357204938,-0.103133597549817,-0.120863589781265,0.130108600348346,1.41395365651344,-0.075510296936609,-0.125049928955683,0.302168264265832,0.0733539051988941,0.547087150582551,0.169653302122061,-0.0959279882182059,0.112661288647399,0.0747326267488163,-0.125049928955683,0.512793319528711,0.576416163501643,0.0366885843946339
"Cecum_8",0.0913014752250286,-0.00436592119981119,-0.037748911418506,0.140336430941568,0.0600538070236534,-0.0599740629836964,0.00713113276001655,0.0210592210557886,0.237191379428202,0.156608280497777,0.266976855259196,0.861395577254705,0.407169557005371,0.0413615505104664,0.0765438792568759,0.0210592210557886,0.397815898081398,0.3961786773891,0.0519165164067554
"Cecum_9",0.229628579283446,0.123099348458339,0.0458248841262069,0.0865111804774299,0.156911803672944,0.111808239106564,0.00662112166243767,0.0164897546845233,-0.0523415531780561,0.165703515799326,0.295030249012149,0.632719966328293,0.498507079581699,0.0420321663173578,0.0421028521488513,0.0164897546845233,0.487563186431911,0.459368553039047,0.070017344862817
"Colon_0",-0.107208945063782,-0.176131110197575,-0.0775781936601799,-0.10587864222558,-0.121118661587186,-0.215659260471604,-0.119526071008587,0.000297487920114205,0.110932047088593,-0.137361585857254,-0.0794611570486765,0.0368721131213892,-0.0339350915739837,-0.0207685548122075,-0.158059523370309,0.0002974879201142,-0.0920235592027446,-0.0857225733367967,0.00511397946237479
"Colon_1",-0.110169511904545,-0.140337703895718,-0.0516588215406902,-0.0857489071557369,-0.0946823122541345,-0.200964185452068,-0.111618035495503,-0.0198972875728006,0.075085729606068,-0.136742002449885,-0.0702770027737906,0.0193282554971106,0.0343831501375937,-0.0293031179924943,-0.16546163211239,-0.0198972875728006,-0.109252839269654,-0.0980297106042782,-0.0162082345626845
"Colon_10",0.148510048553769,-0.131465422191084,-0.00103879909652449,-0.0870321489786171,-0.0232263873862322,0.271038014399581,0.042080865278457,0.00639990246528155,-0.142971711606279,-0.0228836207953849,0.156644041466643,-0.0629984164316794,-0.293987180954269,0.3795314304697,-0.0324996658212323,0.00639990246528156,0.106188560550879,0.128941126080871,-0.0630713808213915
"Colon_11",0.0821818551070432,0.741483358728355,1.43957221353566,0.0447293302817091,0.157404138172736,-0.12125736544331,-0.0564135286374663,-0.06642904401609,-0.112613449330744,0.220111226807694,0.0933751160104186,-0.0726644595884347,0.0971206437481588,-0.0693815747808617,-0.00408441366904527,-0.06642904401609,0.111876635406011,0.0790333368939637,0.133101410986684
"Colon_12",0.0582520527625059,0.000830380196249615,-0.0529056541159447,0.178365502896066,0.0430851228479842,-0.0182343634375454,0.0495549426272368,0.0507849807481154,0.00750689491375515,0.122208392619424,0.197975555725211,0.617961466910156,0.452444727243195,0.107163843156019,-0.016886988821667,0.0507849807481154,0.252684662686694,0.260061088925187,0.0106350203034818
"Colon_13",-0.185543568879667,-0.170661900825337,-0.101075866977026,-0.121723911717956,-0.158589132184165,-0.133134177019643,-0.0639052335120016,-0.0309472333769162,0.154500763470691,-0.235057145263561,-0.278918303572653,-0.383689020814183,-0.360131739004825,0.087992699050824,-0.283582736402187,-0.0309472333769162,-0.364630980176746,-0.373185620469742,-0.0317328956857054
"Colon_14",-0.195996582753021,-0.217255755697923,-0.0894407132700284,-0.129856584631422,0.108427423971118,-0.132352082238558,0.0706673692404962,-0.192434848815674,-0.246312376625166,-0.212484475559315,-0.399546170889043,-0.532368042777596,-0.484430505888913,0.130298171559895,-0.234574978320821,-0.192434848815674,-0.427132186449126,-0.418943426164584,-0.0951255634901856
"Colon_15",0.0823209539239485,0.195175225935198,0.230795472048572,0.227650720997293,0.0738589015547263,-0.0216880614709762,0.00431446490692193,-0.0216735905265042,-0.136337762299926,0.233739128754561,0.337908669268331,-0.133635709115966,0.166003087494247,-0.0609685239802616,0.199387319084942,-0.0216735905265042,0.362133930993702,0.324258997351894,0.0451407896331194
