"","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16"
"Cecum_0",-0.0877438453208427,-0.0334213545449077,-0.0252804825896095,0.351359706692765,-0.120033015281769,0.0759355410990627,-0.077563306708902,-0.0112531901394787,0.0690032542624779,-0.0806822011271757,0.0218508992034156,-0.0398116408084798,-0.0346734080859374,-0.154269568528868,-0.0478461086441582,-0.0455588363400583
"Cecum_1",-0.0293837778596704,-0.0130885696651176,-0.00658197952938414,0.413930610924082,-0.114344242333477,0.0399095040865495,-0.046016975618087,-0.0242046881704713,0.147546013603899,-0.0860187912427235,0.0537846811751522,-0.0899185088894124,-0.0175357597130407,-0.189396964614655,-0.0579391512320756,-0.0387827698841265
"Cecum_10",0.637903358823713,0.0954037512478353,1.56360617512314,0.103421477559972,0.196412837022643,0.0841904184332763,0.214812320069441,0.287132208465933,0.766874434781703,0.727034507144028,0.0530549027086074,-0.0484156073572372,0.627530951172859,0.404716483568661,0.488916876456102,0.210375305377259
"Cecum_11",-0.00427153609514129,-0.067864166710036,0.00816570531256887,-0.0321273457763424,-0.0793205093660356,0.0461780488525437,0.0564636780790464,0.0840665736860922,-0.205344170248348,-0.0807912107155508,-0.0478572680658486,-0.0480248903748647,0.369843289250864,1.09926430624773,-0.0198241739594377,0.00492492988099516
"Cecum_12",-0.0354188047744694,0.122384319980848,-0.00381378774596897,-0.0544767112845327,-0.0973335844490091,-0.0152060524870072,0.136422504799428,-0.0290962308068691,0.0252518354370985,-0.101712357660645,0.0562181061663543,0.0859861572855632,-0.102337328378364,-0.445238393545297,0.0058396910446593,-0.013365298416501
"Cecum_13",0.0767075692859625,0.21532986104703,-0.00590585373484953,-0.071547799299466,-0.147639159762732,-0.0319600932169717,-0.039506367854588,0.114606437751999,0.559128437724836,-0.160182636357343,0.08534044237198,0.0510022913456018,-0.0591208688782771,0.0553666478188568,-0.00219576318652484,-0.0371187178161882
"Cecum_14",-0.019069744823384,0.171403352376768,0.168371705563902,-0.13106365514416,-0.0614035197884036,-0.0995914014110798,0.00862753646820963,-0.0369137951783698,0.444363824262412,-0.0554838630860626,0.0361082430037839,0.169868702125036,-0.0413476166829023,-0.181140676939076,-0.0472776475696084,-0.0228612345227811
"Cecum_15",-0.000902641966535397,0.165668043410537,-0.0228893456972032,-0.118822226133347,-0.122476931207774,0.0330456907222009,0.103783374746688,-0.0959990666705254,0.409160358127197,0.010187003771878,0.0120581680468691,0.193532776572506,-0.151378907700796,-0.171813022845461,0.0104869412327661,0.018683631300856
"Cecum_16",-0.0748684751963489,0.0698750547243832,0.0393710524544131,-0.147309086714715,-0.144107326087466,0.431430496147433,0.167760331842881,6.67112857769046e-05,0.293064727733681,-0.0663649848398121,0.0687900513402552,0.149732810377794,0.0906492115317218,-0.250202297586808,-0.056200184648955,-0.067915791052964
"Cecum_17",0.0593631278606753,0.143956515107536,-0.065683512961247,-0.143256498350221,-0.0695003338014926,-0.058860745171945,0.00717777939185811,0.00113562862587938,0.0904831394934187,-0.0894075696866788,0.0247517246264734,0.255438877521718,-0.169440278657415,-0.410970174839934,0.042519549967273,0.114400524537479
"Cecum_18",-0.0956011636593092,0.0835967078066888,0.0152857516418947,0.0627666378822904,0.0122095126372433,0.0204672973898957,-0.0673632667159511,-0.0796409007336153,-0.000194033256249567,-0.087348485443406,-0.0225691141416395,0.0229220396288896,0.0254816781348533,-0.0815192209098017,-0.0182958582059162,-0.0418998206483206
"Cecum_19",0.0741845466375581,0.131034931753346,-0.0460386147101153,0.186082799447547,-0.0864272914098995,0.0582596819454267,0.0421731306750894,0.0884315103609911,0.447508335481857,-0.136078647961575,0.14341209829084,-0.0158668409965731,-0.0346567843523058,0.00977656301024109,-0.0266967871448335,-0.0220416759023503
"Cecum_2",-0.071026579997642,-0.00572939275428215,-0.0087661527481754,0.378015787168734,-0.116238223772168,0.0678048845550724,-0.0645946922704493,-0.000295559044717512,0.108309775132427,-0.105211365736789,0.0367321609939653,-0.039194202334492,-0.0627540209022265,-0.183017829976812,-0.0466114268687774,-0.0570275688007454
"Cecum_20",0.0603021749003347,0.492432711062317,-0.0497257307479106,-0.267685683571375,-0.0443204735243201,-0.0421144515644621,-0.0170046195425555,-0.0382393592374112,1.26302203605916,-0.103654608105885,0.0834811838140455,0.156397660969416,-0.0940949249101354,0.263783629312316,-0.0342476137054349,-0.0871225540056947
"Cecum_21",0.0751611305001997,0.369008757374311,-0.0120564094124175,-0.221692022491568,0.0153441916365953,0.00108861373850012,0.0301378067893843,-0.0174810502178679,0.948973506900873,-0.124580433970106,0.0872033374583044,0.217632043350035,-0.0788644901620306,0.298657389067834,0.0406966857686154,-0.0466410223082783
"Cecum_3",-0.130331133656673,-0.125449535295444,-0.00240662620019084,0.412607137284842,-0.0739004527701062,0.0888739327627243,-0.0863151427989839,-0.0926578719053898,-0.247859091705126,-0.0369321507189394,-0.01493475510378,-0.100065175314724,-0.000999044558533477,-0.13805430801161,-0.0716495482060077,-0.0764266058853152
"Cecum_4",0.146351050829199,0.0193385611009811,-0.0117382688950469,0.0347191435539932,-0.137041519320083,0.23096262020427,0.0192322871579309,0.23257406448602,0.0938939838860645,0.0121973936918054,0.0511311988308035,0.0073212774063457,0.159671587084901,1.78852917200654,0.145774962948808,0.0640190307961833
"Cecum_5",-0.076854607237938,0.0400265446169372,-0.0399869727927328,0.0604573610180935,-0.135432429071574,0.143201653882871,-0.0566071362542588,0.0716263498155847,0.140329917748325,-0.111358887504273,0.0590863869065716,-0.0126227962605356,-0.0296872100474149,-0.0821154539723727,-0.0589958774657386,-0.024471973063665
"Cecum_6",-0.0297456332244838,0.00190942632665944,0.00659807913434607,-0.152114806660602,-0.0321265798238285,0.0700986664836548,-0.0379778836611922,-0.0662139792675279,0.262954346310839,-0.0344101475802956,-0.0234616697218039,-0.1014958128343,-0.00293971941668957,0.829687522807284,-0.0100537454601837,-0.0593654624447665
"Cecum_7",-0.0104800525539841,0.214663500170748,-0.0645960758897811,-0.282106541278276,0.0586807041841267,0.00794787159963307,-0.0731531057849738,-0.0672411978113533,0.169653302122061,-0.0046519523133943,0.0497923033281536,0.439374601414684,0.0701137400763782,-0.133381631275651,-0.0114014990610137,-0.0167022046351863
"Cecum_8",0.241737841553672,0.205431053650285,0.160043503223384,-0.114093279897269,0.0151150724186364,0.00492001731792629,0.131062082755781,0.38205182616333,0.861395577254705,-0.0310203255855239,0.0990638035919562,0.0691029890301119,0.0501706769864745,-0.0499527136007425,0.215546447947426,0.0188949568819826
"Cecum_9",0.492603772899037,0.118146517513873,-0.0665318124917961,0.173618964561353,0.016210011542856,0.0346420449809933,0.25552225226802,0.441003256413878,0.632719966328293,0.910121104611688,0.131202771826002,0.0225596130040879,0.164065767138795,0.00887631802278262,0.518530560607121,0.165884166233154
"Colon_0",-0.0923436492282367,-0.0389988027357781,-0.0206867838826718,0.478506492392653,-0.12658097550897,0.0732202021707854,-0.0681560809195,-0.0184745347324946,0.0368721131213892,-0.087463163078649,0.0290162222116464,-0.0982614810802821,-0.0578243734326015,-0.200862408363812,-0.0593907408549486,-0.0655791128549884
"Colon_1",-0.112002483212907,-0.0536005172470105,-0.0225036445100732,0.400201612338992,-0.131724175739244,0.0846874409802424,-0.0752775844552814,-0.0253830523717997,0.0193282554971106,-0.0613352403226228,0.0152890404835487,-0.0466728966561493,-0.0219910255490141,-0.175686072071663,-0.0631679886034611,-0.0480931816975724
"Colon_10",-0.0804506659795522,0.109827931759005,-0.0189913941890767,-0.128051460126301,0.0246100468068814,0.0107392211828986,-0.128864620803757,-0.108556168351493,-0.0629984164316794,0.0535890477843178,-0.0224844872959127,0.197577652028021,0.0294975533628912,-0.0829453448531892,-0.0197019873846233,-0.0575356713417254
"Colon_11",-0.0926361649093706,-0.0457993730937863,-0.0688680308288064,-0.0258777035287522,-0.105809139932744,0.134004282938774,0.0699676354617557,-0.0772376967909616,-0.0726644595884347,-0.0031533327141546,-0.027063928801562,0.0493406726241214,0.00655436875754321,-0.203163113656219,-0.00124128538100487,0.018588093494647
"Colon_12",0.201040517705982,0.123741761825535,0.140145838544983,-0.164065882971536,0.00498000463761165,0.0178825536013071,0.0106026154716497,0.244000809548112,0.617961466910156,0.0796561786375942,0.0253460894087755,-0.0197562064379836,0.0336948486087831,0.00406930204168911,0.165601325084175,0.0132708756863045
"Colon_13",-0.168706255077855,-0.146384906778179,-0.0097237679560746,0.215589134542636,-0.0809866224640042,0.181851448053258,-0.0892229985433197,-0.0977123818213108,-0.383689020814183,0.0107112585651975,0.00705518287944862,-0.0315037552087713,0.0954952249569294,0.00225137013398082,-0.111046545516131,-0.0658900379405411
"Colon_14",-0.168389015219657,-0.182078698164014,-0.0909672421108402,-0.120319295698924,-0.0486039586026516,0.155064569150087,-0.153942839143256,-0.12439613158491,-0.532368042777596,-0.0773349178450487,-0.143993995653649,0.178829131765564,0.811295461111589,0.0484082179127442,-0.0541040217821255,-0.072815246420657
"Colon_15",-0.0442043320664129,0.110328646700147,-0.0478937298504436,-0.172777024313473,-0.0681137110121109,-0.0335932179267597,0.0781393111699041,-0.0206092856568355,-0.133635709115967,-0.104052074660227,0.0203376181663809,0.106626491572352,-0.103474792003607,-0.372923335797053,-0.0277401515805736,0.0197689252735133
"Colon_16",0.0662124270929695,-0.0359729059076749,-0.00161751733527309,-0.0861523718057637,-0.0431105828860127,0.0245184218241962,0.0213207808387324,0.117310471307368,-0.110140960637423,-0.0722833540583095,-0.00507288059503688,-0.00744004691652962,0.298191427798101,0.91090157552775,0.0473694877248893,0.0169275627025866
"Colon_17",0.0122094191220487,0.263583457902045,0.478660261974983,-0.105381799703693,-0.114521786584057,-0.0763840630801685,-0.084645273091695,0.01145522300214,0.518043932933772,-0.210405745193464,0.0546594750086407,0.108280610885492,-0.0610634970234636,-0.0325585185248318,-0.0172289152117732,-0.0532083399774744
"Colon_18",0.96485818420279,0.229930882289626,0.897195570446865,-0.115797106225533,0.616348707097872,0.209418252439507,0.254370287407985,0.376782723831647,1.25087694364168,0.917017999650869,0.0491535889720651,-0.188537045315154,0.383902127175014,0.321777041375275,0.553183042567258,0.212678927136201
"Colon_2",-0.0406957189241573,-0.0565354038999628,-0.0184627113764095,0.420823403455371,-0.123572969909116,0.036089144651174,-0.0587342238610008,-0.0406664325728663,0.0415157100827185,-0.0632267918711831,0.0143334825184587,-0.156501902344816,0.014372918950348,-0.190326041204098,-0.0667984406891677,-0.0509934553461906
"Colon_3",-0.144293444513741,-0.140443445327598,0.0544536847698223,0.421046928382145,-0.0692566191091726,0.0786239082561461,-0.107117927810096,-0.0969091420802972,-0.337110494872354,-0.00559698194552041,-0.0192511268222059,-0.137757156755364,0.0340010619412851,-0.177204953558654,-0.0912176802626645,-0.0857717357859674
"Colon_4",-0.0860929312904158,0.0344217266799009,-0.0388181287121229,0.108072637718945,-0.139321645002665,0.151304970772328,-0.0469624213395771,0.0682412615135245,0.0807665771066605,-0.108356362172304,0.0722991001037978,-0.0387040971406617,-0.00924818359656477,-0.0409347649557318,-0.0713718272258083,-0.0328523330407156
"Colon_5",0.174709999776299,0.0406110284125329,-0.0104470869129901,-0.0367722958128468,-0.118468358321456,0.187325305705739,0.0165442736670567,0.219424646286439,0.0881127676818294,0.0148718126404711,0.0549035094610907,-0.00330250752662331,0.133717505611555,1.3763356778468,0.164312358123645,0.0616498937053744
"Colon_6",-0.00299040080267811,0.0163931065056881,0.0158106624846509,-0.150422838105776,-0.0357408967983881,0.0452632853284122,-0.0465812785354394,-0.0569068165900069,0.231187719540052,-0.0862465361011795,-0.0206926150055613,-0.0731958190067163,-0.00119172765661216,0.63051602076065,0.0173834562206502,-0.0570291143006581
"Colon_7",0.479829622346465,0.0401018115037966,0.0804369827936548,-0.0251513719354753,0.0527181377564642,0.0154641366162653,0.0432412563593841,0.383168717706188,0.237798662921033,1.08106980516524,0.0206580756860334,-0.0854283926296122,0.0611827343764844,0.0414816081566204,0.4645298403168,0.121213754820902
"Colon_8",0.0353565455105636,0.0583655166751186,-0.0736648677463267,-0.237878632797887,-0.187214023165418,0.117839359585873,-0.0850011332575035,0.108440166851464,0.291944009926053,-0.162569962046593,0.0446247862392137,0.0254967848184205,0.198555495810881,0.92514089873031,0.0247383183583127,-0.00514270755663484
"Colon_9",-0.00190037725943504,0.222946564201326,-0.0859539026026709,-0.305254551250104,0.062484517219127,-0.0222465590551084,-0.1445095895635,-0.109449031385482,0.210531060652544,0.0883725098611295,0.0392245718802108,0.546037149137141,0.00346671708205686,-0.0937507747208169,0.0147128500001783,-0.0163305013878697
"Duodenum_0",-0.071729621039771,-0.00374961935920786,0.0150006746270208,-0.226473639353551,-0.0274517335919041,0.045018035693365,-0.031719862268864,-0.110803482691248,0.209930844193477,-0.00747065495126096,-0.0355481045283988,-0.135755181158688,0.0184269944552589,0.817262122794651,-0.0235670213245366,-0.0608349784354539
"Duodenum_1",-0.0396061262551875,-0.00622601919954868,-0.0199105887505848,0.106398663199768,-0.0524134574806592,-0.0248892310134682,-0.0653466829611505,-0.0279084643347158,0.15119573854068,-0.150382094310336,-0.0236154342697325,-0.0765125879234003,-0.0430266933793122,-0.0996376818108683,-0.0288812031304104,-0.0586601220510471
"Duodenum_10",0.213172434846235,0.0495556920207333,-0.0276756325187581,-0.0821636612212672,-0.0407957769272492,0.0275644605022068,0.109078590021986,0.375606692677819,1.0486507423102,0.0966282808237395,0.0531844366188022,-0.0666946454203195,0.155295214568036,0.274084960018761,0.185258640850572,0.0353106007625165
"Duodenum_11",-0.0954950912255912,0.0067234251757338,0.0755283183136639,-0.234641094254758,-0.0129578530412264,-0.0614759383210309,-0.0824655046628428,-0.113746795213171,-0.0649576348464594,-0.0446354132324397,-0.0429312875976745,0.0426064893240751,0.022186036542853,0.0345126031323275,-0.0226610927694137,-0.0592828452733869
"Duodenum_12",-0.174713714667328,-0.051441974666391,-0.0390283325081634,-0.29585430173525,-0.180555126437291,-0.0179193273341156,-0.0935529625845801,-0.0659476249484019,-0.0046709193789465,0.176333511675687,-0.0339473556483412,0.133753653957681,0.20807404153571,-0.103749521907202,-0.129800548947414,-0.0811206806773626
"Duodenum_13",-0.103414585392001,0.0803181865999113,-0.0710494191094656,-0.414642393134846,-0.187555783173317,-0.069304825125787,-0.0837396882584478,-0.132131094047727,0.173290456526435,0.0589681477549577,0.0597464938979218,0.296288457920594,0.0199537310794733,-0.024569939553424,-0.131957511067482,-0.0352686768260823
"Duodenum_14",-0.0728429580937314,0.0366482929364006,-0.0433656003913072,-0.0845251724318569,-0.0615401432929099,0.169624649981737,0.109293413492845,-0.0284949619735181,-0.00837025609971997,-0.0960800615575048,0.0526999312346267,0.076232798854185,-0.0128339726111348,-0.228176295844337,-0.0456098295013797,-0.0547563628970907
"Duodenum_15",-0.0711639559904223,0.0624074701338285,0.0291416381784134,0.306135296051716,-0.164936895528987,0.119026973347307,0.00846720626169182,0.103079928310651,0.15068772434764,-0.0343673766940539,0.0400836857725243,0.0549460998991619,-0.0550878164487602,0.0625200471929491,-0.0519870802239168,-0.0174755789749168
"Duodenum_16",0.0719264743015876,0.198100521753582,-0.107652226671456,-0.15337795739377,-0.0414238673593773,-0.049701807204913,0.00277128439300979,0.00103663826076829,0.184607436769933,-0.0569878245965087,0.00526141659247138,0.375412044089079,-0.163676936504639,-0.413780536396005,0.113500928663814,0.143131949381218
"Duodenum_17",-0.0304464365089855,0.0421806898512543,-0.0469825438124121,-0.332749189219977,-0.146795656798178,0.109432178308431,-0.0249796784410863,0.0505446286850585,-0.0668171002959318,0.21324606012936,0.00861459779940822,0.582107681975919,0.0612576538830107,-0.0332895604272985,-0.0176594283438787,-0.0128299911796279
"Duodenum_18",0.0743345860677646,0.103908926363681,-0.0521878929324252,-0.228442262991072,-0.130468057455153,0.00703218530601384,-0.0700955028872615,0.0866567824963019,0.511848638312945,-0.0757574840546147,0.0333487720283618,0.0160656227279845,-0.0304039704346117,0.434249582175094,0.00339372123787535,-0.0393497572931061
