"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.26640374662546e-294,0.938001033550241,1,1,4.36162892286898e-290,"2","COX1"
3.78638460152775e-268,0.793597030547845,1,1,5.05595935842e-264,"2","PRDX6"
1.29494598977771e-205,0.558016826203626,1,1,1.72914138015017e-201,"2","COX3"
9.83124707111275e-204,0.907451967374859,1,0.984,1.31276642140569e-199,"2","KRT6B"
7.95809463022337e-193,0.623719112846678,1,1,1.06264437597373e-188,"2","S100A12"
1.33768615914626e-187,1.02443602844097,0.998,0.985,1.786212328308e-183,"2","WFDC18"
3.04202759882971e-185,0.699550283604143,1,1,4.06201945271731e-181,"2","BPIFA2C"
9.37910001135251e-178,0.609183611043973,1,0.991,1.2523912245159e-173,"2","GJA1"
4.78680399985396e-171,1.44634070902384,0.592,0.237,6.39181938100499e-167,"2","A2ML1"
1.22528476361906e-170,0.823929459257021,1,1,1.63612274486053e-166,"2","S100A8"
3.46810707120382e-158,2.12248872545346,0.515,0.181,4.63096337217846e-154,"2","ENSBTAG00000046944"
2.31506851887368e-155,1.04753247508016,0.99,0.94,3.09131099325202e-151,"2","GJB2"
1.27723610378867e-154,0.477221650373727,1,1,1.70549336938902e-150,"2","KRT6A"
1.91019854098798e-148,1.51346518798383,0.977,0.987,2.55068811178124e-144,"2","ENSBTAG00000043567"
1.32991933673665e-145,0.395743413027489,1,1,1.77584129034445e-141,"2","KRT17"
6.2277683667153e-145,1.21732860029564,0.947,0.83,8.31593910007494e-141,"2","ENSBTAG00000048835"
8.66928240154672e-131,0.676123903683539,1,0.999,1.15760927907853e-126,"2","COX2"
1.65584548433758e-127,0.429953578175566,1,0.999,2.21105047523597e-123,"2","PERP"
5.90443217432302e-115,0.638968744283555,0.991,0.946,7.88418828237353e-111,"2","PHGR1"
2.19703978329639e-105,0.826755131501291,0.996,0.995,2.93370722263567e-101,"2","S100A9"
9.81037971080928e-104,0.594371618970883,1,1,1.30998000278436e-99,"2","FTH1"
8.294011013251e-93,0.816426322904256,0.781,0.587,1.10749929059941e-88,"2","TGM1"
1.60772941194702e-88,0.513578089532528,0.986,0.928,2.14680108377285e-84,"2","C18H19orf33"
1.78112448325523e-82,0.523134256767952,0.974,0.933,2.37833552249071e-78,"2","AHCYL2"
1.68453125130154e-81,0.4813348875442,0.989,0.966,2.24935457986294e-77,"2","DSG3"
1.5566949358921e-71,0.333873097510531,1,1,2.07865474789672e-67,"2","SFN"
1.3003635624725e-70,0.440541630795068,1,0.999,1.73637546496952e-66,"2","CYTB"
1.54243214000927e-66,0.587610934669946,0.847,0.689,2.05960963655438e-62,"2","CSTB"
2.67592478699662e-64,0.514471651927681,0.999,0.991,3.57316236807658e-60,"2","ND4"
3.01505328229513e-64,0.605376928186737,0.781,0.613,4.02600064784868e-60,"2","ENDOU"
2.06034226398798e-57,0.675076253349604,0.527,0.332,2.75117502510315e-53,"2","TMPRSS11BNL"
3.95330712713378e-54,0.499453426936112,0.704,0.527,5.27885100686173e-50,"2","CALML5"
4.35023536981204e-54,0.483779408704854,0.437,0.242,5.80886928931002e-50,"2","SPTSSB"
1.27448298995402e-49,0.777764380122066,0.943,0.908,1.70181713648561e-45,"2","TGM3"
3.20795853266373e-49,0.371531240792056,0.974,0.924,4.28358702866588e-45,"2","FAM162A"
1.15575904780046e-47,0.471545377714789,0.556,0.375,1.54328505652795e-43,"2","DSP"
1.13114706648532e-46,0.306343864615855,0.991,0.969,1.51042067787785e-42,"2","LYPD3"
2.6219905240991e-46,0.816729849676384,0.801,0.675,3.50114394682953e-42,"2","ENSBTAG00000013507"
4.33681662443075e-46,0.601751679063106,0.64,0.488,5.79095123860238e-42,"2","LY6G6C"
6.76713213438382e-46,0.85103786569125,0.983,0.993,9.03615153904272e-42,"2","ENSBTAG00000043570"
2.0168823023427e-44,0.43624684297879,0.533,0.349,2.69314293831821e-40,"2","PKP1"
2.2645935604413e-44,1.24919847407725,0.956,0.938,3.02391178125727e-40,"2","LYZ1"
4.76292625853561e-44,0.445386702086888,0.601,0.427,6.3599354330226e-40,"2","MATK"
9.10768436433834e-44,0.603223226031035,0.579,0.427,1.2161490931701e-39,"2","MAL"
7.97141361405274e-43,0.408022502485103,0.69,0.529,1.06442285988446e-38,"2","MPZL2"
8.36974304947967e-43,0.531325454963431,0.469,0.302,1.11761178939702e-38,"2","ENSBTAG00000052187"
4.01410306961222e-41,0.396986189378717,0.754,0.615,5.36003182885319e-37,"2","CLDN4"
3.84035726872043e-40,0.325633376462392,1,0.999,5.12802906092239e-36,"2","ATP6"
6.96560680640427e-40,0.435464121246229,0.969,0.947,9.30117476859163e-36,"2","GSR"
5.04648910461169e-39,0.344697119669438,0.29,0.14,6.73857690138799e-35,"2","ENSBTAG00000050611"
5.82558786342239e-39,0.314515717897597,0.99,0.962,7.77890747402791e-35,"2","CKB"
2.85599621220458e-38,1.11026586622192,0.594,0.463,3.81361174215678e-34,"2","PI3"
4.37442783263779e-38,0.304671672268982,0.991,0.978,5.84117348492124e-34,"2","BREH1"
2.45129635837259e-37,0.370023586515797,0.767,0.615,3.27321602733492e-33,"2","ABHD12"
1.36075946117416e-36,0.468515477379081,0.745,0.626,1.81702210850586e-32,"2","HSPA5"
2.31025249652816e-36,0.31888644127196,0.332,0.18,3.08488015861405e-32,"2","PPIF"
4.02885921633689e-36,0.271707893695978,0.978,0.948,5.37973571157465e-32,"2","TMEM79"
1.45410958983421e-35,0.27027460255267,1,1,1.94167253530563e-31,"2","TPT1"
4.42283071720025e-34,0.399590836164459,0.384,0.234,5.90580585667749e-30,"2","LYPD2"
2.58324468416341e-33,0.301575837658614,0.953,0.922,3.4494066267634e-29,"2","CSTB.1"
4.17703014821264e-32,0.353803073593731,0.619,0.481,5.57758835690833e-28,"2","CDKN1A"
7.31984611681815e-32,0.314517614706119,0.373,0.225,9.77419051978727e-28,"2","GRHL1"
2.02867997692721e-31,0.383224800855125,0.362,0.22,2.7088963731909e-27,"2","ALPL"
1.80252398870764e-30,0.27801182484462,0.376,0.225,2.40691028212131e-26,"2","TMEM45B"
2.44837735320105e-30,0.320122310356623,0.296,0.161,3.26931827972936e-26,"2","C7H5orf46"
